,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49,agent_50,agent_51,agent_52,agent_53,agent_54,agent_55,agent_56,agent_57,agent_58,agent_59,agent_60,agent_61,agent_62,agent_63,agent_64,agent_65,agent_66,agent_67,agent_68,agent_69,agent_70,agent_71,agent_72,agent_73,agent_74,agent_75,agent_76,agent_77,agent_78,agent_79,agent_80,agent_81,agent_82,agent_83,agent_84,agent_85,agent_86,agent_87,agent_88,agent_89,agent_90,agent_91,agent_92,agent_93,agent_94,agent_95,agent_96,agent_97,agent_98,agent_99
271,3,1,5,2,3,2,4,3,4,4,5,0,1,0,2,1,2,2,4,3,5,1,3,3,4,4,3,5,3,2,6,2,2,1,2,1,6,2,2,2,4,0,5,2,2,4,1,3,3,2,4,4,0,2,2,3,0,1,0,2,4,3,4,4,2,2,2,5,4,1,3,0,5,2,5,3,0,1,2,2,4,3,2,3,1,1,2,2,2,3,6,3,3,1,4,2,3,1,4,5
272,3,1,5,2,6,1,1,1,5,3,6,1,3,1,3,2,3,3,3,2,5,2,2,4,5,2,2,3,4,2,2,0,3,3,2,3,6,1,4,2,4,0,3,1,0,2,4,1,2,0,4,3,5,2,2,3,1,3,0,2,1,3,2,4,2,3,4,3,4,2,3,2,1,2,2,2,3,3,0,2,4,4,1,2,5,1,1,2,2,4,7,5,4,2,2,2,5,1,3,5
273,3,0,6,4,1,2,2,1,5,4,3,0,3,3,2,2,0,5,6,2,5,2,1,3,4,1,1,5,2,2,2,4,1,3,2,2,5,0,5,1,4,1,3,2,2,2,4,2,2,1,2,1,1,1,4,4,2,4,2,1,2,2,3,4,2,0,3,2,3,1,2,1,2,3,1,2,2,2,2,2,1,3,2,3,1,1,2,1,1,4,4,2,4,3,4,2,3,3,2,4
274,4,3,4,6,4,2,3,2,4,7,4,2,3,3,1,3,3,4,0,2,5,2,0,4,3,3,2,4,2,2,4,1,2,3,1,0,5,2,3,2,6,1,3,0,2,3,2,1,1,2,1,3,1,3,2,1,4,1,2,3,3,3,1,3,2,2,3,2,3,1,3,2,4,3,4,2,1,2,1,4,4,2,2,3,2,2,1,1,5,6,7,4,2,4,4,1,3,4,3,4
275,4,1,2,1,3,3,3,1,3,3,4,1,1,1,1,1,0,5,3,3,4,2,0,1,3,2,2,6,4,3,2,0,3,1,2,1,1,0,2,2,4,1,0,1,1,4,3,0,1,1,4,3,2,2,2,1,4,2,2,2,6,2,2,3,3,0,2,4,2,1,4,1,3,3,2,2,1,2,1,2,3,2,1,3,3,0,1,2,1,4,4,2,4,3,4,2,2,4,4,7
276,4,1,4,1,3,1,3,3,4,4,3,0,0,2,1,1,1,3,5,0,6,2,3,1,2,3,1,6,4,1,3,2,2,3,1,1,4,3,1,2,5,1,3,1,1,3,2,0,5,1,2,2,2,4,2,0,1,2,1,3,6,1,0,4,1,1,3,3,2,0,3,2,3,1,1,3,1,2,1,3,2,1,0,1,0,2,1,3,2,4,2,3,3,3,1,3,4,3,5,3
277,2,2,5,1,4,2,3,3,2,3,6,1,1,0,2,2,2,4,4,1,2,1,2,0,3,1,3,1,2,0,2,2,1,3,0,0,2,1,3,1,3,2,4,2,3,3,4,2,2,3,6,2,2,3,5,1,0,0,5,3,3,2,1,0,3,4,3,2,3,2,4,3,4,2,2,3,2,0,2,4,3,5,0,1,0,2,2,1,3,4,4,3,4,2,1,4,3,5,5,8
278,4,5,3,1,1,4,2,2,5,2,5,0,1,3,3,3,1,3,4,3,4,0,0,1,2,1,2,5,2,3,4,2,3,4,1,0,4,2,2,2,5,3,2,1,1,5,4,1,2,3,2,1,4,6,2,1,1,4,2,5,5,5,2,2,2,4,2,2,3,2,3,2,5,2,3,2,1,2,2,3,3,3,0,1,0,0,4,1,2,3,3,3,3,3,2,1,2,3,4,6
279,5,3,1,1,2,3,2,1,4,6,5,3,1,2,3,2,0,3,6,1,5,0,2,3,1,4,2,4,2,2,5,1,3,3,2,3,2,3,2,3,4,2,3,3,4,3,3,1,1,3,4,1,4,4,5,1,3,2,5,3,5,6,0,3,2,2,4,0,3,1,1,4,4,4,4,1,1,2,1,1,3,4,1,2,0,1,1,2,4,3,3,1,3,8,4,3,3,2,4,4
280,6,4,1,0,2,3,4,2,4,3,2,1,2,2,3,2,6,1,4,1,2,1,2,3,3,2,4,4,1,2,0,5,4,4,1,4,2,1,0,1,4,0,2,1,0,3,2,0,2,2,5,1,1,6,2,4,0,2,3,1,2,2,1,2,2,1,1,0,1,4,2,1,4,4,2,4,1,2,3,2,1,1,1,4,5,2,2,2,3,2,4,3,5,6,4,5,2,5,2,6
281,5,5,4,2,1,5,4,6,3,4,1,1,2,3,3,2,1,2,5,4,2,0,0,1,3,1,1,1,2,2,4,1,3,1,0,1,4,1,2,2,3,2,5,0,0,4,1,3,0,3,7,1,2,4,3,1,1,1,2,1,2,2,1,4,2,1,1,0,1,1,4,1,3,3,1,3,1,2,4,2,4,4,3,3,4,1,2,4,5,1,4,2,2,7,3,5,3,3,3,8
282,4,5,3,1,3,4,3,1,4,4,3,2,2,1,3,3,2,3,5,1,4,1,1,2,2,1,2,3,3,0,5,1,2,2,2,2,2,0,2,1,5,1,2,1,2,2,2,2,2,3,5,1,2,1,5,2,1,0,1,3,4,2,0,3,2,0,4,0,1,2,2,3,4,3,3,0,2,2,2,1,3,5,4,1,3,2,2,2,3,3,3,2,3,7,7,3,4,2,2,6
283,5,4,3,1,1,5,6,2,4,3,4,1,1,1,2,2,3,1,2,1,1,3,3,1,4,0,2,1,1,1,1,1,2,1,1,1,2,4,3,0,4,1,2,1,2,2,2,3,2,1,4,2,2,0,4,2,4,3,2,0,2,2,1,4,3,2,2,1,3,4,3,1,2,2,0,2,2,1,2,1,3,4,2,1,2,3,1,3,2,1,5,3,4,5,4,4,1,3,3,5
284,5,3,4,3,3,5,2,2,2,5,3,2,1,3,2,3,1,3,1,0,1,3,0,2,3,1,4,6,2,2,4,2,0,2,3,1,3,1,2,0,5,2,1,1,0,5,2,1,2,0,2,3,1,0,3,4,2,0,3,1,1,1,1,4,3,2,3,2,1,2,3,3,1,2,0,3,2,3,0,5,2,3,3,1,1,1,0,1,2,1,4,3,2,3,2,3,5,0,4,4
285,6,4,2,4,0,4,4,3,3,2,2,1,0,4,2,3,0,2,3,1,3,2,1,3,4,1,0,4,2,0,0,1,1,1,1,1,0,3,2,0,6,4,1,3,0,4,1,0,2,1,1,2,3,0,5,4,2,1,2,1,3,1,3,4,1,1,3,1,2,1,4,2,1,2,3,4,3,2,2,4,1,3,2,1,1,0,3,1,4,2,5,4,3,5,5,2,3,3,3,5
286,2,5,3,4,1,3,4,4,3,2,2,1,1,2,2,3,0,2,1,1,1,3,2,4,0,1,1,3,0,1,3,1,3,2,0,1,1,1,2,3,3,2,0,2,1,2,1,0,1,2,2,7,2,1,2,1,1,2,3,3,5,2,1,5,0,0,2,2,2,1,2,2,2,1,1,2,2,2,2,5,2,1,3,2,1,2,3,4,3,1,7,2,2,4,4,1,5,5,1,5
287,6,3,1,4,1,2,3,5,4,3,3,3,2,2,3,0,3,1,4,2,0,4,1,2,1,1,1,4,1,0,1,0,4,0,2,3,1,2,1,1,3,1,0,2,0,0,3,2,2,3,1,0,2,1,5,0,1,1,1,3,5,3,1,4,3,0,0,3,2,2,2,1,4,3,1,1,2,1,0,3,3,2,1,1,0,4,0,2,3,1,6,2,3,3,4,1,2,4,3,5
288,5,5,1,0,2,2,1,4,4,7,3,2,3,2,1,3,0,2,1,3,4,2,1,4,3,2,1,5,1,0,2,2,3,0,1,3,2,1,4,2,2,2,4,3,1,4,2,2,2,1,1,2,0,2,6,1,1,3,2,2,7,2,1,1,1,2,3,2,2,2,5,3,3,2,3,0,2,1,1,3,2,2,3,1,1,2,0,0,2,1,5,3,5,6,1,5,2,3,3,3
289,2,5,4,1,0,2,4,2,3,5,4,3,1,1,1,2,1,4,3,2,3,1,2,2,3,1,2,2,2,2,4,1,1,4,3,6,6,1,4,3,5,2,2,2,3,3,4,3,3,1,1,3,3,4,5,1,0,1,1,2,4,2,4,3,1,0,3,4,1,1,1,3,3,1,1,2,3,0,2,2,1,2,1,2,1,1,4,2,1,1,6,4,4,3,1,3,3,3,2,4
290,4,3,2,1,3,2,2,2,3,6,5,1,0,1,2,4,1,1,3,0,2,2,4,0,3,5,2,4,0,2,2,2,0,3,1,6,3,2,3,3,3,2,2,3,0,1,3,2,4,2,4,1,3,1,6,2,2,1,1,1,3,2,1,5,3,2,3,2,1,2,4,2,1,2,4,1,1,2,3,2,4,1,1,1,0,3,2,0,2,2,4,5,1,4,3,1,2,3,1,6
291,3,1,4,4,1,2,2,2,2,8,5,2,3,3,2,3,2,1,4,2,2,1,3,3,5,2,2,3,1,2,5,2,1,1,0,4,3,4,4,3,4,2,2,0,2,4,3,2,1,0,3,2,3,3,5,4,3,0,3,3,2,2,3,1,3,2,3,3,2,2,2,1,4,1,4,1,5,3,1,3,2,1,2,4,0,3,2,4,4,3,4,3,3,3,2,6,3,5,4,3
292,4,1,1,3,3,3,4,3,4,2,1,1,3,4,1,2,2,2,2,1,1,3,4,2,3,2,4,4,0,1,4,3,1,4,3,0,4,1,3,4,3,1,2,1,1,4,4,3,0,0,2,1,4,1,5,1,0,2,1,2,6,5,3,4,3,1,0,1,2,0,4,2,2,1,2,1,2,3,2,3,5,4,4,1,1,3,1,1,1,2,4,3,0,2,2,3,2,6,4,4
293,2,2,3,1,2,3,5,2,1,2,2,2,1,1,1,4,2,3,5,1,0,1,1,1,0,0,0,2,1,1,1,2,2,1,3,3,5,2,4,2,2,4,1,2,2,3,2,1,1,2,3,2,2,6,6,1,2,3,4,2,1,1,3,2,2,1,3,2,0,1,2,2,4,1,2,3,3,1,2,1,0,5,2,2,2,2,4,2,2,4,6,4,1,3,3,5,3,5,2,4
294,3,1,1,3,4,5,3,5,4,2,3,2,1,2,3,0,3,2,3,4,2,1,0,3,4,2,1,4,2,1,0,2,1,4,2,5,2,4,2,0,3,1,1,1,2,2,2,1,3,1,5,2,4,2,4,2,2,3,3,2,6,3,4,2,3,1,3,1,4,2,5,2,5,2,2,1,1,2,1,0,3,2,4,1,0,3,2,2,3,1,7,5,2,4,2,4,2,5,3,3
295,5,2,2,0,3,5,3,5,3,3,2,2,2,0,2,1,3,2,0,1,4,1,1,4,3,1,0,2,3,2,3,3,2,2,3,1,4,4,2,0,3,2,1,1,2,4,0,1,4,1,4,1,4,3,2,5,4,2,1,5,3,1,0,3,2,2,0,5,4,1,5,0,3,4,0,1,2,3,3,1,5,3,1,2,0,2,5,1,2,1,4,5,2,4,2,3,4,2,3,7
296,1,3,4,1,2,4,4,3,4,3,3,2,1,4,0,3,3,4,3,2,2,1,2,2,2,1,3,3,2,1,4,1,2,3,3,3,2,2,1,1,5,1,2,1,2,4,2,1,3,2,1,1,3,2,4,5,2,1,2,4,2,3,3,3,3,2,2,3,0,3,5,1,4,1,2,2,2,3,3,3,3,4,0,3,0,2,1,4,2,2,3,5,2,3,2,3,2,4,6,5
297,5,2,2,1,2,6,4,2,4,6,2,3,6,1,2,3,4,5,3,1,0,4,0,1,2,1,5,4,3,1,2,2,2,3,2,3,0,3,3,2,3,1,2,1,3,1,3,3,2,2,2,1,1,3,3,3,3,3,3,3,4,1,2,2,0,1,1,0,1,1,2,2,3,4,3,2,3,5,3,1,2,3,1,1,1,2,2,5,0,3,7,6,0,4,0,3,4,1,2,6
298,3,2,2,3,5,2,2,3,7,8,3,0,3,3,2,0,5,5,6,3,3,3,0,2,1,1,1,2,2,1,4,3,2,1,1,2,1,2,2,1,4,1,2,1,2,5,1,0,2,3,3,2,2,1,2,4,0,1,2,4,2,2,1,3,3,2,3,3,1,1,3,2,5,3,4,2,1,3,3,3,2,4,0,3,0,4,3,3,2,4,5,3,2,3,3,6,3,1,3,3
299,4,1,1,1,3,4,4,3,6,4,4,1,2,1,1,2,2,3,4,1,1,0,0,2,2,0,1,3,4,0,4,2,3,1,4,4,3,2,2,2,2,0,2,0,3,3,3,2,1,3,3,2,0,2,4,5,0,3,3,2,1,3,1,4,2,0,1,3,3,1,1,1,2,1,1,1,0,3,2,2,3,3,1,4,1,3,0,2,1,3,5,5,1,3,4,4,4,3,3,3
300,3,2,3,3,6,3,4,3,4,4,2,2,4,1,1,2,3,3,6,2,4,2,1,2,2,1,1,2,2,1,3,2,3,2,1,3,1,4,3,2,2,2,1,1,2,1,2,2,2,1,3,4,1,4,2,4,0,2,5,2,3,5,2,2,1,5,1,3,4,1,1,1,3,2,1,1,2,2,3,1,3,2,2,2,2,3,2,2,2,2,4,4,2,1,3,3,4,2,4,4
301,3,4,5,2,5,3,3,2,3,5,3,0,5,2,3,4,5,2,5,2,1,3,1,1,0,1,1,2,4,0,2,1,4,0,2,2,3,3,2,0,4,2,2,2,2,4,1,2,1,1,2,3,3,1,2,3,3,1,2,2,3,5,3,2,3,2,3,6,2,1,1,2,1,2,2,1,1,1,2,3,2,2,0,1,1,0,1,1,2,1,2,4,5,0,2,4,6,2,6,3
302,5,1,5,1,4,3,3,1,3,5,3,4,2,0,1,4,2,4,3,3,4,2,2,3,2,2,1,3,1,2,3,2,1,2,1,2,4,2,1,1,5,2,0,4,3,5,1,0,1,1,3,2,2,2,0,3,3,1,1,1,4,5,3,3,1,0,3,3,2,3,1,2,1,3,3,1,2,2,2,1,5,2,1,2,2,2,1,0,1,1,6,5,1,2,4,2,4,2,6,4
303,4,4,4,0,0,0,2,2,2,3,4,0,2,1,2,3,3,2,3,2,3,1,4,4,0,0,2,2,2,0,0,1,0,1,1,2,4,1,3,2,2,1,0,0,2,1,0,2,3,2,2,2,2,1,3,2,4,1,2,2,1,4,3,4,2,1,2,2,0,2,1,3,3,1,4,1,2,3,2,1,4,6,2,2,3,4,3,0,3,1,4,2,3,6,4,2,4,2,3,3
304,5,3,6,2,4,2,3,2,2,6,4,1,0,2,1,1,1,3,2,0,3,2,3,3,1,3,1,2,1,0,3,4,2,1,3,2,2,2,2,3,4,4,2,4,1,1,1,2,2,3,1,4,4,3,2,1,1,3,0,2,1,0,1,3,2,1,3,2,0,1,3,3,2,2,0,1,0,2,1,1,5,2,2,5,4,1,1,2,3,3,3,3,2,5,3,6,3,3,4,5
305,6,2,3,3,1,1,2,3,4,3,3,2,0,3,3,0,1,3,1,2,4,3,3,2,3,4,2,2,4,1,3,2,3,2,2,2,2,1,2,3,4,3,0,1,1,3,0,0,3,1,2,2,2,4,3,2,3,2,3,2,3,2,4,4,2,1,1,1,2,2,5,1,3,4,2,1,3,2,1,1,2,2,2,2,2,2,1,1,2,2,5,4,1,3,5,4,3,3,1,3
306,8,3,4,2,0,3,6,3,3,4,6,3,0,2,2,1,5,3,5,3,3,3,2,4,3,4,2,2,2,3,0,3,4,3,3,3,3,5,3,3,4,0,2,1,1,2,2,0,2,3,2,4,4,2,3,2,1,3,3,3,2,1,2,5,0,0,3,1,2,2,4,2,2,4,3,2,1,2,3,2,1,2,0,3,1,3,0,2,1,0,7,2,3,1,5,6,5,3,5,5
307,3,4,4,2,3,3,5,2,3,0,3,2,3,2,4,0,2,0,3,2,3,3,1,3,2,5,2,1,2,2,2,2,0,1,3,2,4,3,2,2,6,1,2,1,2,1,3,1,1,2,5,1,1,2,2,4,0,4,2,1,2,3,2,3,1,2,2,2,3,2,5,4,5,5,2,2,2,3,0,2,0,2,1,3,2,2,2,1,0,3,2,4,2,1,3,4,2,3,4,5
308,5,3,2,1,4,1,4,2,3,4,2,2,3,1,2,3,4,0,3,4,3,2,3,2,3,3,1,2,3,2,2,1,1,1,2,2,2,2,1,2,5,0,2,4,4,1,3,3,4,1,2,1,3,2,2,2,2,2,2,1,4,2,3,4,1,1,2,2,5,2,3,2,4,3,3,1,1,1,2,2,5,5,3,4,3,2,1,0,1,1,7,3,3,1,4,1,3,4,6,6
309,5,5,2,0,4,2,5,1,4,3,1,2,1,1,4,2,1,1,3,2,1,0,1,2,2,2,1,3,0,4,2,0,0,1,3,1,3,3,1,0,4,3,1,3,3,5,1,0,3,3,2,2,1,3,4,2,0,3,2,3,3,0,4,4,2,0,3,1,1,5,2,3,2,6,3,2,1,0,4,2,3,2,1,2,1,2,2,1,0,3,6,2,2,3,3,3,4,4,5,4
310,6,3,2,2,1,4,2,4,4,1,2,1,0,1,3,1,4,0,5,3,2,1,2,3,2,4,4,1,0,2,4,2,1,0,2,2,4,2,4,1,2,2,1,3,2,3,2,1,0,3,4,0,1,4,3,3,0,2,2,1,3,1,4,4,3,1,3,0,2,2,4,1,2,7,1,2,3,3,3,3,4,1,1,0,1,1,0,1,0,2,4,4,1,2,3,6,1,4,3,4
311,2,2,5,2,3,3,2,3,5,2,2,0,2,3,2,1,2,3,4,2,5,0,2,4,1,3,1,2,2,3,4,2,1,3,1,2,5,2,3,1,4,3,1,1,2,1,0,0,2,1,2,3,1,3,3,0,3,2,1,1,2,2,1,5,3,1,3,1,2,3,5,2,4,6,4,1,1,2,2,2,3,4,3,2,0,3,0,3,2,1,4,4,3,1,3,0,6,4,2,4
312,3,0,3,3,3,2,4,2,3,4,4,1,0,5,1,0,4,2,2,2,1,3,0,4,1,4,1,3,0,1,1,3,0,1,1,2,1,2,4,0,4,0,2,1,3,4,4,1,0,2,4,1,2,1,3,1,1,3,2,1,5,3,3,5,1,3,2,5,3,2,4,3,3,3,3,1,2,2,0,0,3,1,2,1,1,1,2,2,2,1,6,1,5,2,4,3,6,3,3,6
313,5,2,4,2,3,3,3,4,3,4,1,3,1,2,3,2,2,0,5,2,4,1,2,4,3,2,3,4,5,3,2,2,2,1,1,1,1,1,2,2,4,3,1,0,4,4,2,2,1,1,4,0,1,1,3,3,2,2,3,1,4,0,2,1,1,1,1,1,2,1,1,0,3,5,3,1,2,1,2,1,5,2,0,1,1,2,1,2,2,3,6,5,4,1,1,2,4,2,4,8
314,0,4,5,3,3,3,5,3,4,1,1,4,2,4,2,0,2,4,2,4,4,3,4,6,2,2,4,3,4,2,2,1,0,4,5,4,5,2,3,1,2,2,2,3,2,3,4,3,2,0,4,2,2,5,3,3,2,1,0,2,3,3,1,3,3,4,3,4,2,1,3,1,3,3,1,3,2,1,1,2,4,1,2,3,1,1,1,3,2,3,3,3,2,2,3,3,3,2,4,4
315,6,1,5,1,2,5,2,5,1,4,2,1,3,3,0,2,1,1,1,3,2,3,2,2,2,2,1,2,2,3,2,3,2,2,2,1,1,2,4,3,5,3,2,1,2,3,2,1,3,3,3,2,1,3,3,1,0,1,2,5,3,2,4,3,3,5,1,1,2,4,1,3,2,3,2,1,3,2,1,2,2,2,4,2,1,1,2,2,2,0,3,4,3,0,3,2,2,0,1,5
316,5,2,3,3,4,2,2,2,2,4,5,1,0,2,0,1,2,1,3,3,5,1,3,2,1,2,2,1,3,2,2,1,6,4,1,2,4,1,2,3,4,3,5,0,2,3,3,4,2,2,4,0,3,1,0,3,0,3,0,0,3,1,4,1,2,1,4,2,1,1,0,1,6,3,3,1,3,2,0,1,3,2,2,2,2,1,2,3,4,4,1,3,1,4,2,2,4,2,6,3
317,6,3,4,3,1,1,3,1,1,4,3,1,2,2,1,3,1,1,3,2,5,1,5,3,3,4,3,3,1,1,3,2,3,3,1,3,3,2,0,2,1,2,5,3,1,2,2,2,1,2,3,2,1,0,2,3,3,3,1,1,4,4,3,4,3,2,1,2,3,2,2,2,3,3,6,0,2,1,2,1,4,3,2,1,2,4,2,1,1,1,4,2,2,3,2,5,7,3,2,3
318,2,3,3,0,2,3,2,2,4,4,2,3,3,4,2,3,3,1,2,0,3,2,2,4,2,6,3,2,1,3,1,1,1,3,3,2,2,2,3,2,1,2,3,3,2,1,1,0,2,1,2,2,1,2,1,0,3,2,2,0,2,1,0,5,3,2,2,3,2,3,1,1,1,3,2,1,2,0,0,1,1,4,2,2,0,0,3,0,3,1,6,3,2,3,4,3,5,1,3,3
319,5,4,1,0,3,3,3,2,1,4,3,1,1,2,1,1,3,0,2,1,4,2,2,3,4,5,5,6,2,1,2,2,3,4,1,2,2,4,0,1,4,0,4,0,0,3,2,3,0,2,4,3,2,2,2,1,1,3,2,3,2,2,3,4,3,1,1,2,2,2,3,2,0,3,3,2,3,0,1,2,3,1,1,4,2,4,2,0,2,2,5,4,2,2,4,3,6,1,4,7
320,4,3,5,4,8,5,3,2,5,4,3,4,3,5,0,2,2,1,1,1,3,3,3,3,4,4,6,4,3,1,1,1,3,3,1,5,4,3,0,1,5,0,2,3,2,1,1,2,0,4,1,4,2,6,4,3,2,2,2,6,4,1,4,0,4,1,1,0,2,1,3,1,2,2,2,2,3,0,1,3,3,2,2,1,0,3,4,2,2,3,6,4,2,3,2,4,4,1,1,5
321,4,4,3,2,6,4,3,1,2,2,1,1,3,3,0,3,3,2,4,1,5,3,3,3,4,4,2,4,2,4,1,2,3,3,4,2,2,4,1,2,5,1,2,0,3,0,2,2,2,2,2,3,3,3,4,5,1,4,3,2,2,2,3,3,2,2,1,3,1,1,4,3,5,3,4,1,2,2,2,2,5,0,1,1,2,3,3,5,2,1,5,4,3,2,1,1,5,2,3,2
322,5,4,3,3,5,3,3,1,1,2,2,1,3,3,2,3,2,2,4,4,3,4,5,2,3,2,1,4,4,2,4,0,3,5,2,1,1,3,2,2,5,2,2,1,1,2,1,4,1,0,2,2,2,1,4,4,1,1,0,2,2,1,4,2,3,3,1,2,2,1,5,1,2,2,2,2,2,2,3,3,2,3,2,1,0,4,1,2,3,3,2,4,3,4,1,2,1,4,2,4
323,5,3,3,3,4,1,3,2,2,3,4,3,0,1,1,3,2,2,2,2,3,2,3,1,5,3,1,3,2,3,2,3,1,1,2,1,2,2,3,0,3,0,0,2,0,0,1,2,2,2,4,1,2,1,1,4,1,2,4,2,4,0,4,4,2,2,1,3,4,2,3,2,1,2,4,2,2,1,2,2,4,2,2,0,3,2,1,1,2,1,2,2,2,2,1,2,2,3,4,3
324,4,4,1,0,4,3,3,1,6,4,2,2,1,2,2,3,2,1,2,1,3,1,2,3,3,3,1,4,2,2,3,3,3,2,1,1,1,3,1,1,4,1,1,1,0,1,0,2,2,3,6,1,1,2,2,3,3,1,3,2,3,3,4,4,2,2,2,2,2,2,4,3,2,1,3,3,1,3,2,4,2,2,2,3,2,0,3,4,3,3,3,6,2,2,4,1,4,3,4,5
325,4,2,4,1,2,3,2,0,4,5,3,0,1,3,0,3,4,2,2,3,3,3,0,2,2,3,2,4,0,2,4,0,2,1,3,0,1,2,2,0,1,1,1,1,1,2,1,2,2,0,4,0,0,2,1,2,2,4,2,0,4,2,3,6,1,2,2,2,0,0,4,2,6,3,1,3,2,0,2,3,3,1,3,1,3,3,3,0,2,3,3,2,2,2,1,1,3,2,4,4
326,3,2,1,0,2,2,1,1,3,5,2,3,2,2,1,3,3,2,0,3,3,2,1,2,3,2,1,4,1,3,3,3,3,3,1,1,2,3,3,1,5,2,1,1,1,1,1,5,3,2,4,1,2,2,0,2,1,2,4,1,3,1,6,3,2,2,0,3,3,1,4,5,3,2,2,3,0,0,2,4,1,3,1,4,3,2,1,1,3,1,6,3,1,1,2,3,3,1,2,5
327,6,4,4,4,3,4,3,1,0,7,2,0,2,2,2,2,2,3,3,0,4,2,3,1,2,1,4,3,3,4,3,2,1,1,2,1,2,3,4,2,3,1,0,0,3,0,3,4,2,4,2,2,3,0,2,1,2,3,4,3,4,3,5,6,3,2,2,4,1,3,5,1,1,5,2,3,1,1,4,3,5,3,2,3,4,1,3,3,3,3,5,6,2,4,3,2,5,3,1,4
328,4,3,2,3,3,4,3,0,4,6,1,2,4,2,2,4,2,3,3,1,2,0,3,2,5,2,3,3,3,2,2,2,2,2,2,0,2,1,2,1,3,3,0,1,4,2,3,4,4,2,3,2,3,1,4,0,4,1,6,3,1,3,3,6,2,0,2,3,1,4,6,3,4,2,4,3,1,2,0,5,5,5,1,3,2,1,2,3,2,3,4,4,3,4,4,5,4,3,3,3
329,2,2,4,4,1,4,5,2,2,5,5,2,1,1,2,1,3,1,2,2,6,1,2,2,5,4,4,3,1,0,3,1,3,1,2,1,3,0,0,1,2,3,0,1,3,3,1,1,3,1,1,1,3,0,2,4,2,1,4,2,2,4,3,2,4,0,2,3,2,4,3,3,1,3,3,3,1,3,1,1,2,2,1,2,1,2,1,1,2,3,5,4,2,5,3,3,5,4,3,7
330,4,2,1,4,6,4,3,2,5,4,4,2,4,4,5,2,3,1,3,2,3,2,4,2,3,4,3,4,4,1,2,0,2,1,4,1,2,1,3,1,3,1,2,2,2,1,2,1,4,3,2,2,1,1,5,0,2,4,1,1,2,4,2,5,1,3,1,3,1,3,4,2,3,2,3,1,1,0,0,4,2,2,1,3,0,2,1,1,4,3,1,3,5,4,4,2,2,2,1,7
331,4,2,3,1,2,2,5,1,5,4,5,1,3,5,2,0,1,3,4,2,4,1,3,2,2,2,3,2,4,1,4,1,4,1,0,2,2,1,1,3,3,1,1,1,3,3,3,1,0,4,3,1,2,3,5,1,3,3,3,1,5,2,4,6,0,1,3,1,0,3,5,0,3,1,3,4,1,0,2,3,3,1,5,3,1,1,2,3,4,2,3,5,3,6,1,2,4,4,3,6
332,3,6,1,2,4,2,2,1,4,2,2,1,1,4,2,2,2,4,3,3,5,0,3,2,1,2,3,4,3,2,2,2,1,1,1,2,3,3,0,2,3,3,2,0,5,3,3,0,2,1,3,2,3,2,2,1,2,1,3,1,1,0,2,3,1,2,2,3,0,3,4,3,2,2,1,3,0,3,2,1,3,5,1,0,0,3,0,0,3,2,3,4,5,4,2,1,6,4,3,4
333,4,5,1,3,1,4,2,0,3,4,0,2,3,1,2,1,3,2,4,2,2,2,6,2,1,2,3,1,1,0,1,1,0,0,0,2,1,2,0,1,3,3,3,1,4,6,3,1,4,1,1,1,2,2,3,2,1,4,5,3,1,3,2,3,3,1,3,3,0,3,4,1,3,5,3,2,1,0,1,2,3,4,3,3,2,3,0,1,2,2,7,4,2,5,4,4,3,1,1,6
334,6,3,3,3,4,4,2,2,3,3,1,2,4,1,1,2,1,2,2,1,2,2,2,0,1,0,3,5,2,2,2,0,0,1,1,0,4,1,1,3,4,2,1,1,4,4,1,1,1,2,2,2,1,4,1,1,1,2,4,2,3,2,1,2,1,1,2,1,2,2,3,0,3,2,2,4,2,3,1,1,2,0,2,2,3,2,1,2,1,1,4,1,2,4,1,1,3,0,4,4
335,6,4,4,5,2,5,3,2,1,3,1,2,2,1,2,2,1,3,6,4,3,0,2,1,1,0,1,3,3,3,1,1,2,0,0,1,4,4,2,1,3,4,2,0,2,3,2,1,3,2,2,2,2,4,2,1,1,1,2,2,4,2,1,4,0,1,4,0,0,2,5,1,5,0,1,1,4,2,1,2,3,3,0,2,3,2,1,0,0,0,4,2,2,3,4,2,4,4,2,4
